date,value
2024-04-04,204.32422688603168
2024-04-05,193.7505066121617
2024-04-06,186.91659169194259
2024-04-07,193.10223551470193
2024-04-08,218.83164281549327
2024-04-09,217.5353671512071
2024-04-10,725.7308302065394
2024-04-11,234.41200154803994
2024-04-12,204.86057393984393
2024-04-13,207.6998047029022
2024-04-14,193.89911707375018
2024-04-15,212.9196999825437
2024-04-16,217.20975918908132
2024-04-17,226.22166215508906
2024-04-18,229.9021263616785
2024-04-19,191.20920518189166
2024-04-20,204.70803661713072
2024-04-21,205.63184844586826
2024-04-22,209.03191982767575
2024-04-23,212.22899405725775
2024-04-24,230.29323950315117
2024-04-25,216.14454347896967
2024-04-26,210.73019238011037
2024-04-27,173.0010888607019
2024-04-28,219.15487925909426
2024-04-29,212.4434542035625
2024-04-30,216.29932587510308
2024-05-01,231.19071560034013
2024-05-02,223.44689391431842
2024-05-03,221.78436475153808
2024-05-04,208.38748265733577
2024-05-05,206.45856749481945
2024-05-06,229.20492228465807
2024-05-07,214.36385151204115
2024-05-08,222.7001107982534
2024-05-09,211.66351260058022
2024-05-10,203.95961154254502
2024-05-11,185.91780756977943
2024-05-12,208.87295113546475
2024-05-13,211.96474967294142
2024-05-14,211.14221836286364
2024-05-15,218.5245728398369
2024-05-16,223.63131333414947
2024-05-17,215.79027514795655
2024-05-18,219.1879112552793
2024-05-19,231.18087391395738
2024-05-20,217.83699822817246
2024-05-21,215.4461967986811
2024-05-22,206.83682107945918
2024-05-23,222.6360916200454
2024-05-24,198.7285450910898
2024-05-25,194.50238738617054
2024-05-26,195.34332064470428
2024-05-27,211.69399074295595
2024-05-28,265.05263091604166
2024-05-29,229.11151708586678
2024-05-30,297.7441791048511
2024-05-31,275.86106148751037
2024-06-01,261.25715906802213
2024-06-02,275.9379201266692
2024-06-03,291.8897665846797
2024-06-04,321.7320851335618
2024-06-05,308.14834541712696
2024-06-06,308.45239202889337
2024-06-07,280.50932547471535
2024-06-08,265.42976154075154
2024-06-09,270.4158885779012
2024-06-10,284.4325554794714
2024-06-11,324.5861977732147
2024-06-12,297.87226416850046
2024-06-13,306.2425643314164
2024-06-14,275.69816030600373
2024-06-15,285.8128880728343
2024-06-16,283.1276677020787
2024-06-17,289.3230191089567
2024-06-18,302.09227621575667
2024-06-19,298.7308148789007
2024-06-20,301.5054575303859
2024-06-21,279.35950698574266
2024-06-22,263.4182021461722
2024-06-23,265.67142335448847
2024-06-24,291.7838059357884
2024-06-25,317.455579946984
2024-06-26,306.0399618372737
2024-06-27,295.01664582490065
2024-06-28,285.9231891028053
2024-06-29,287.88750891208065
2024-06-30,279.7958557590201
2024-07-01,285.0982407692975
2024-07-02,311.8758506956383
2024-07-03,307.87497179489117
2024-07-04,310.7073720912905
2024-07-05,284.0438325921682
2024-07-06,261.72949523592007
2024-07-07,263.0676224335689
2024-07-08,304.86482163582355
2024-07-09,317.19885127646666
2024-07-10,300.94300231578325
2024-07-11,290.6706374294536
2024-07-12,295.98089534378846
2024-07-13,262.06131229636117
2024-07-14,266.96250001759927
2024-07-15,293.9526902346752
2024-07-16,295.18369799945185
2024-07-17,301.85855603041506
2024-07-18,292.0440357075304
2024-07-19,283.9228731833581
2024-07-20,286.3923302479748
2024-07-21,276.0067735607761
2024-07-22,293.15571919280467
2024-07-23,277.8310330958259
2024-07-24,300.63203087655006
2024-07-25,284.4623750182247
2024-07-26,267.5823184554582
2024-07-27,262.7667510681583
2024-07-28,270.9982261258464
2024-07-29,295.1219945632468
2024-07-30,284.3238931495485
2024-07-31,300.6893483922818
2024-08-01,287.32587572654245
2024-08-02,275.77600295652417
2024-08-03,280.8678462867594
2024-08-04,279.02262973618446
2024-08-05,298.6492967000993
2024-08-06,295.3657487314942
2024-08-07,292.7575351679468
2024-08-08,289.274153002762
2024-08-09,280.83441356295117
2024-08-10,271.9745479367264
2024-08-11,262.17826595860237
2024-08-12,285.57329659300933
2024-08-13,298.5988669797996
2024-08-14,324.3104542282043
2024-08-15,309.71318983748637
2024-08-16,269.3225363328585
2024-08-17,266.7942942089543
2024-08-18,257.8610929873454
2024-08-19,278.2490072244059
2024-08-20,298.9748797389343
2024-08-21,310.7113143877183
2024-08-22,283.1860344536212
2024-08-23,270.86094134572943
2024-08-24,247.75821772822013
2024-08-25,270.4476111864469
2024-08-26,273.12669603974325
2024-08-27,290.1354271186258
2024-08-28,289.5116096658221
2024-08-29,289.1783479539449
2024-08-30,259.48609278197563
2024-08-31,254.2387006993342
2024-09-01,293.0620596605768
2024-09-02,270.5893992456495
2024-09-03,284.1924058216439
2024-09-04,316.397631596176
2024-09-05,318.93794076486574
2024-09-06,265.1321954213355
